"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Dataset","Celltype","Comparison","Description_title_case","GOPathways"
"212","BP","GO:1902622","regulation of neutrophil migration","16/2342","43/15618",0.372093023255814,2.48136158719441,4.08545007455573,0.00028968057044112,0.0083980247716554,0.00704473491524712,"Rac2/Nckap1l/Tnfaip6/Dpp4/Mdk/Il1a/Lbp/Tlr2/C5ar2/C5ar1/Fut4/Jam3/Dapk2/Sell/Slamf8/Il23a",16,"negative vs positive","negative","positive","Regulation Of Neutrophil Migration","Regulation
Of
Neutrophil
Migration"
"213","BP","GO:1903037","regulation of leukocyte cell-cell adhesion","77/2342","308/15618",0.25,1.66716481639624,4.96683264418217,2.48725849895403e-06,0.000228268209588942,0.000191484196564853,"Sox13/Dusp10/Arg1/Vsir/Itgb2/Icosl/Havcr2/Rara/Slc4a1/Foxj1/Gli3/Btn2a2/Syk/Zmiz1/Bmp4/Lgals3/Tnfrsf13c/Ppara/Nckap1l/Runx1/Rasal3/H2-Oa/H2-Aa/H2-Eb1/Ager/Vav1/Capn1/Gcnt1/Anxa1/Dock8/Prkcq/Dpp4/Mdk/Rag2/Il1a/Sirpa/Ada/Sdc4/Tnfaip8l2/Vcam1/Ptafr/Pla2g5/Fgl2/Slc4a2/Rhoh/Hspb1/Cav1/Alox5/Ptpn6/Cd4/Lag3/Cd37/Lrrc32/Tspan32/Igf2/Il12rb1/Fut4/Icam1/Ets1/Cd276/Il1rl2/Pdcd1/Zc3h12d/Il23a/Tespa1/Nlrp3/Il7r/H2-DMb2/H2-Ob/Cd5/Il12a/Pf4/Gimap3/Itgal/Cd209c/Il15/Ccr2",77,"negative vs positive","negative","positive","Regulation Of Leukocyte Cell-Cell Adhesion","Regulation
Of
Leukocyte
Cell-Cell
Adhesion"
"214","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","57/2342","223/15618",0.255605381165919,1.70454519344549,4.45071791743641,2.4385042294258e-05,0.00118758844318849,0.000996215895779598,"Sox13/Dusp10/Vsir/Itgb2/Icosl/Havcr2/Rara/Slc4a1/Gli3/Btn2a2/Syk/Zmiz1/Tnfrsf13c/Nckap1l/Runx1/Rasal3/H2-Oa/H2-Aa/H2-Eb1/Ager/Vav1/Capn1/Gcnt1/Anxa1/Dock8/Prkcq/Dpp4/Mdk/Il1a/Sirpa/Ada/Vcam1/Ptafr/Rhoh/Cav1/Alox5/Cd4/Igf2/Il12rb1/Fut4/Icam1/Ets1/Cd276/Il1rl2/Il23a/Tespa1/Nlrp3/Il7r/H2-DMb2/H2-Ob/Cd5/Il12a/Gimap3/Itgal/Cd209c/Il15/Ccr2",57,"negative vs positive","negative","positive","Positive Regulation Of Leukocyte Cell-Cell Adhesion","Positive
Regulation
Of
Leukocyte
Cell-Cell
Adhesion"
"215","BP","GO:1903131","mononuclear cell differentiation","105/2342","460/15618",0.228260869565217,1.52219396279657,4.77472583762528,4.13687772466508e-06,0.00030634385436416,0.000256978433094712,"Casp8/Cflar/Fzd5/Inpp5d/Sox13/Ly9/Slamf9/Ifi203/Dusp10/Tnfaip3/Prdm1/Vsir/Dock2/Tcf7/Igtp/Tmem98/Rara/Cd79b/Foxj1/Rsad2/Id2/Zfp36l1/Bcl11b/Gli3/Btn2a2/Irf4/Syk/Ror2/Pik3r1/Zmiz1/Bmp4/Mmp14/Ptk2b/Diaph3/Ly6d/Mfng/Nfam1/Nckap1l/Hcls1/Runx1/H2-Oa/H2-Aa/Ager/Vegfa/Vav1/Fzd8/Csf1r/Nfatc1/Clcf1/Anxa1/Fas/Dpp4/Spi1/Mdk/Rag2/Dll4/Mertk/Il1a/Ada/Prex1/Tlr2/Il6ra/Notch2/Tspan2/Tlr4/Fgl2/Slc4a2/Rhoh/Hspb1/Lfng/Gimap1/Fancd2/Ptpn6/Cd4/Lag3/Pglyrp1/Cd79a/Fes/Ucp2/Itgam/Lyl1/Nfix/Irf8/Mpzl2/Rora/Ccr9/Ndp/Il1rl2/Slamf8/Il23a/Tespa1/Nlrp3/Il31ra/Il7r/Itgb6/Il12a/Pf4/Gimap3/Pirb/Cebpa/Il15/Cd3g/Tlr9/Ccr2/Btk",105,"negative vs positive","negative","positive","Mononuclear Cell Differentiation","Mononuclear
Cell
Differentiation"
"216","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","51/2342","162/15618",0.314814814814815,2.09939273175823,5.90772733701328,8.28204700259687e-08,1.79509170837135e-05,1.50582375950071e-05,"Arid5a/Fzd5/Ncl/Fcgr2b/Cd84/Tnfaip3/Vsir/Irak3/Havcr2/Ccl4/Rara/Syk/Pik3r1/Zbtb20/Ager/Csf1r/Ifih1/Il1a/Sirpa/Lbp/Tlr2/Fcgr1/Tlr4/Ptafr/Tnfrsf8/Spon2/Tlr1/Tlr6/Ptpn11/Hspb1/Ptpn6/Tnfrsf1a/Clec7a/C5ar2/Kcnn4/Zfp36/Sphk2/Chrna7/Trim30a/Tlr3/Ccr5/Il23a/Ticam1/Cd2/Oas1c/Oas1b/Oas1a/Acp5/Tlr9/Ccr2/Btk",51,"negative vs positive","negative","positive","Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production","Regulation
Of Tumor
Necrosis
Factor
Superfamily
Cytokine
Production"
"217","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","38/2342","101/15618",0.376237623762376,2.50900051576464,6.39005834716635,1.93513954368483e-08,7.35611045206059e-06,6.17071865719569e-06,"Arid5a/Fzd5/Ncl/Fcgr2b/Cd84/Havcr2/Ccl4/Syk/Pik3r1/Zbtb20/Ager/Csf1r/Ifih1/Il1a/Lbp/Tlr2/Fcgr1/Tlr4/Ptafr/Tnfrsf8/Spon2/Tlr1/Ptpn11/Hspb1/Tnfrsf1a/Clec7a/Sphk2/Tlr3/Ccr5/Il23a/Ticam1/Cd2/Oas1c/Oas1b/Oas1a/Tlr9/Ccr2/Btk",38,"negative vs positive","negative","positive","Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production","Positive
Regulation
Of Tumor
Necrosis
Factor
Superfamily
Cytokine
Production"
"218","BP","GO:1903706","regulation of hemopoiesis","81/2342","368/15618",0.220108695652174,1.46782989269669,3.81448212773318,0.000182609630919259,0.00605372160175357,0.00507820173131648,"Casp8/Inpp5d/Tnfrsf11a/Rab7b/Sox13/Cdc73/Dusp10/Prdm1/Vsir/Meis1/Tcf7/Ccl9/Rara/Foxj1/Id2/Hif1a/Zfp36l1/Gli3/Btn2a2/Nedd9/Syk/Ror2/Pik3r1/Zmiz1/Bmp4/Mmp14/Ptk2b/Klf10/Nfam1/Acvr1b/Nckap1l/Snai2/Hcls1/Runx1/H2-Oa/H2-Aa/Ager/Tmem178/Csf1r/Anxa1/Fas/Ldb1/Tnfaip6/Spi1/Mdk/Rag2/Lmo2/Rassf2/Ada/Notch2/Isg15/Fgl2/Slc4a2/Fgfr3/Rhoh/Hspb1/Fancd2/Ptpn6/Cd4/Lag3/Pglyrp1/Zfp36/Fes/Itgam/Ets1/Rbp1/Il1rl2/Slamf8/Il23a/Tespa1/Nlrp3/Il7r/Lox/Il12a/Pf4/Gimap3/Cebpa/Il15/Tlr9/Ccr1/Ccr2",81,"negative vs positive","negative","positive","Regulation Of Hemopoiesis","Regulation
Of
Hemopoiesis"
"219","BP","GO:1990266","neutrophil migration","28/2342","86/15618",0.325581395348837,2.17119138879511,4.5742725098296,3.32873739112876e-05,0.0014945244570249,0.00125369106550262,"Itgb2/Syk/Lgals3/Rac2/Irak4/Nckap1l/Emp2/Vav1/Tnfaip6/Dpp4/Mdk/Il1a/Lbp/Prex1/Edn3/Tlr2/Cxcl10/C5ar2/C5ar1/Itgam/Fut4/Jam3/Dapk2/Itga9/Sell/Slamf8/Il23a/Pf4",28,"negative vs positive","negative","positive","Neutrophil Migration","Neutrophil
Migration"
"220","BP","GO:1990573","potassium ion import across plasma membrane","17/2342","43/15618",0.395348837209302,2.63644668639406,4.51315957881503,7.8235113939225e-05,0.00303467088218681,0.0025456524005717,"Kcnj13/Atp1a2/Kcnj10/Kcnj12/Atp1b2/Kcnk5/Slc12a8/Kcne2/Slc12a5/Atp1a1/Kcnj8/Abcc9/Kcnj11/Slc12a4/Kcnj5/Atp1b3/Kcnj4",17,"negative vs positive","negative","positive","Potassium Ion Import Across Plasma Membrane","Potassium
Ion Import
Across
Plasma
Membrane"
"221","CC","GO:0005788","endoplasmic reticulum lumen","12/423","106/15718",0.113207547169811,4.20661046433828,5.50871287193677,2.76719343130701e-05,0.000668738412565862,0.000564766378670262,"Resp18/P4ha2/Pdia6/Dnajb9/Pcsk1/Sdf2l1/Pdia5/Poglut1/Hspa5/Bdnf/Erp29/Manf",12,"positive vs negative","positive","negative","Endoplasmic Reticulum Lumen","Endoplasmic
Reticulum
Lumen"
"222","CC","GO:0005840","ribosome","19/423","233/15718",0.0815450643776824,3.0300835032823,5.19178294402479,1.84490709507612e-05,0.000516226517076527,0.000435966253985984,"Rpl31/Rps12/Canx/Psma6/Rpl36al/Mrpl32/Rpl3/Rpl17/Rpl35/Rpl13-ps6/Elavl4/Rpl11/Mrps18c/Rpl6/Rps19/Mrps12/Rps11/Eef1a1/Mcts1",19,"positive vs negative","positive","negative","Ribosome","Ribosome"
"223","CC","GO:0008021","synaptic vesicle","21/423","268/15718",0.0783582089552239,2.91166507886101,5.24922551981988,1.24303588530885e-05,0.000386229007220966,0.000326180093212624,"Oprk1/Slc35d3/Atp2b1/Dtnbp1/Slc18a3/Mal2/Slc5a7/Syt4/Slc18a2/Bdnf/Slc9b2/Penk/Rab3b/Slc10a4/Grin2b/Syt5/Slc17a6/Slc6a2/Hspa8/Slc35g2/Clcn5",21,"positive vs negative","positive","negative","Synaptic Vesicle","Synaptic
Vesicle"
"224","CC","GO:0009897","external side of plasma membrane","114/2363","334/15718",0.341317365269461,2.27034547071747,9.87086432347968,1.32228155234548e-18,7.89402086750249e-16,7.29342666767399e-16,"Tnfrsf11a/Fcgr2b/Ly9/Cd48/Cd84/Slamf9/Enpp3/Vsir/Itgb2/Icosl/Stab2/Itga7/Tnfsf13/Slc2a4/Mgl2/Atp1b2/Car4/Cd79b/Gm4787/Adam4/Btn2a2/Lgals3/Osmr/Ly6a/Ly6c1/Csf2rb/Tnfrsf13c/H2-Aa/H2-Eb1/Ly6g6d/Ly6g5b/Mog/Aqp4/Cd248/Fas/Eng/Itgav/Prn/Ada/Tlr2/Il6ra/Fcgr1/Vcam1/Enpep/Cntfr/Musk/Tlr4/Igsf21/Pdpn/Tnfrsf4/Pdgfra/Cxcl10/Antxr2/P2rx7/Cd4/Lag3/Scnn1a/Vwf/Cd9/Clec7a/Mill2/Apoe/Plaur/Cd79a/Cd33/Siglece/Chrna7/Anpep/Folr1/Scnn1b/Scnn1g/Il21r/Itgam/Fcer2a/Crlf1/Il12rb1/Adgre5/Cdh5/Icam1/Epor/St14/Kcnj5/Cd276/Ackr4/Ccrl2/Itga9/Ccr9/Ccr5/Cxcr6/Gpc4/Amot/Il13ra2/Rs1/Tlr8/Pdcd1/Sell/Clec10a/Il31ra/Il7r/Il2rb/H2-Q6/Cd5/Itgb6/Cd2/Clec4a1/Pirb/Cd22/Itgal/Cd209a/Cd209c/Cd3g/Itga11/Ccr1/Ccr2",114,"negative vs positive","negative","positive","External Side Of Plasma Membrane","External
Side Of
Plasma
Membrane"
"225","CC","GO:0009925","basal plasma membrane","73/2363","281/15718",0.259786476868327,1.72802532518678,5.1797993416584,1.08880971499606e-06,9.28599142646637e-05,8.57949309260051e-05,"Adora1/Kcnj10/Slc16a10/Lin7a/Erbb3/Egfr/Gm2a/Slc47a1/Slc13a5/Myo1c/Myo1d/Slc4a1/Abca8a/Slc16a5/Itgb4/Slc16a3/Agtr1a/Nedd9/Slc1a3/Aqp2/Cldn1/Cldn8/Ezr/Slc22a3/Ager/Hspa1a/Aqp4/Slc14a2/Slc22a8/Slc22a6/Anxa1/Slc16a12/Prom2/Slc4a11/Aurka/Atp1a1/Ank2/Slc26a7/Aqp7/Car9/Tek/Plpp3/Epb41/Ldlrap1/Pdpn/Slc4a2/Slc2a9/Slc4a4/Cav1/Slc4a5/Tgfa/Slc6a13/Slco1a4/C5ar2/C5ar1/Kcnn4/Ceacam2/P2ry6/P2ry2/Inppl1/Folr1/St14/Megf11/Car12/Aqp9/Atp1b3/Slco2a1/Trf/Slc38a3/Itga9/Heph/Kcnj4/Tlr9",73,"negative vs positive","negative","positive","Basal Plasma Membrane","Basal
Plasma
Membrane"
"226","CC","GO:0016323","basolateral plasma membrane","65/2363","251/15718",0.258964143426295,1.72255539838108,4.8539992992134,4.64926973769772e-06,0.000308401559267282,0.000284937700883463,"Adora1/Kcnj10/Slc16a10/Lin7a/Erbb3/Egfr/Gm2a/Slc47a1/Slc13a5/Myo1d/Slc4a1/Abca8a/Slc16a5/Slc16a3/Agtr1a/Nedd9/Slc1a3/Aqp2/Cldn1/Cldn8/Ezr/Slc22a3/Hspa1a/Aqp4/Slc14a2/Slc22a8/Slc22a6/Anxa1/Slc16a12/Prom2/Slc4a11/Aurka/Atp1a1/Ank2/Slc26a7/Aqp7/Car9/Tek/Plpp3/Epb41/Pdpn/Slc4a2/Slc2a9/Slc4a4/Cav1/Slc4a5/Tgfa/Slc6a13/Slco1a4/C5ar1/Kcnn4/Ceacam2/P2ry6/P2ry2/Folr1/St14/Megf11/Car12/Aqp9/Atp1b3/Slco2a1/Slc38a3/Heph/Kcnj4/Tlr9",65,"negative vs positive","negative","positive","Basolateral Plasma Membrane","Basolateral
Plasma
Membrane"
"227","CC","GO:0016324","apical plasma membrane","96/2363","368/15718",0.260869565217391,1.73522971903807,6.00326499312582,1.85185585316898e-08,5.52778972170942e-06,5.10722351084499e-06,"Kcne4/Crb1/Cfap126/Kcnj10/Cnksr3/Enpp3/Gja1/Slc5a8/Erbb3/Egfr/Gm2a/Slc47a1/Atp1b2/Car4/Slc16a3/Slc6a19/Ocln/Lmo7/Osmr/Aqp6/Aqp2/Emp2/Cldn1/Upk1b/Kcne2/Ezr/Slc22a3/Cyp4f15/Cyp4f14/Ager/Hspa1a/Mtcl1/Atp8b1/Slc14a2/Acy3/Slc22a8/Anxa1/Fas/Crb2/Dpp4/Prom2/Mal/Slc4a11/Il6ra/Atp1a1/Vcam1/Enpep/Clca4a/Slc26a7/Cntfr/Tek/Pdpn/Slc4a2/Slc5a1/Slc2a9/Prom1/Cav1/Slc13a1/Slc4a5/Scnn1a/Cd9/Kcna1/Ptprh/Kcnn4/Ceacam2/Upk1a/Chrna7/P2ry6/P2ry2/Folr1/Scnn1b/Scnn1g/Slc5a11/Slc22a18/Slc20a2/Fat1/Pard6a/Kcnk1/C1qtnf5/Il10ra/Cspg4/Car12/Atp1b3/Trf/Zmynd10/Slc38a3/Myrip/Slc6a20b/Slc6a20a/Ace2/Aspm/Slc39a4/Slc22a12/Sapcd2/Cybrd1/Tlr9",96,"negative vs positive","negative","positive","Apical Plasma Membrane","Apical
Plasma
Membrane"
"228","CC","GO:0022625","cytosolic large ribosomal subunit","9/423","58/15718",0.155172413793103,5.76595744680851,6.04711945738834,2.25044379978526e-05,0.000575848854650935,0.000486318814938115,"Rpl31/Rps12/Rpl36al/Rpl3/Rpl17/Rpl35/Rpl13-ps6/Rpl11/Rpl6",9,"positive vs negative","positive","negative","Cytosolic Large Ribosomal Subunit","Cytosolic
Large
Ribosomal
Subunit"
"229","CC","GO:0022626","cytosolic ribosome","13/423","119/15718",0.109243697478992,4.0593201819735,5.5709633708243,1.89876420074125e-05,0.000516226517076527,0.000435966253985984,"Rpl31/Rps12/Rpl36al/Rpl3/Rpl17/Rpl35/Rpl13-ps6/Rpl11/Rpl6/Rps19/Rps11/Eef1a1/Mcts1",13,"positive vs negative","positive","negative","Cytosolic Ribosome","Cytosolic
Ribosome"
"230","CC","GO:0030133","transport vesicle","28/423","404/15718",0.0693069306930693,2.5753341291576,5.33456870367208,4.94651977104683e-06,0.000195612372764125,0.000165199559817736,"Oprk1/Resp18/Pam/Slc35d3/Atp2b1/Nts/Dtnbp1/Pcsk1/Slc18a3/Mal2/Slc5a7/Syt4/Dpysl3/Slc18a2/Dbh/Bdnf/Nrsn2/Slc9b2/Penk/Rab3b/Slc10a4/Grin2b/Syt5/Slc17a6/Slc6a2/Hspa8/Slc35g2/Clcn5",28,"positive vs negative","positive","negative","Transport Vesicle","Transport
Vesicle"
"231","CC","GO:0030141","secretory granule","27/423","330/15718",0.0818181818181818,3.04023210831721,6.22910610731964,3.05362638970542e-07,3.32081869880465e-05,2.80451476317682e-05,"Resp18/Scg2/Pam/Fstl4/Cyb561/Slirp/Pcsk1/Crhbp/Sst/Morn2/Adcyap1/Syt4/Gal/Slc18a2/Dbh/Bdnf/Crh/Skil/Serpini1/Penk/Rab3b/Cyp51/Cacna2d1/Calcr/Snx10/Syt5/Calca",27,"positive vs negative","positive","negative","Secretory Granule","Secretory
Granule"
"232","CC","GO:0030312","external encapsulating structure","104/2363","424/15718",0.245283018867925,1.63155247167416,5.54531939989442,1.43990509599625e-07,2.14905835577441e-05,1.9855533429001e-05,"Col9a1/Col3a1/Col5a2/Wnt6/Fmod/Angptl1/Myoc/Adamts4/Lamb3/Col13a1/Mmp11/Lum/Emid1/Sparc/Mfap4/Phospho1/Itgb4/Ltbp2/Nid1/F13a1/Ecm2/Aspn/Cd180/Lgals3/Ang/Mmp14/Scara3/Loxl2/Bmp1/Plxnb2/Adamts1/Runx1/Adamts10/Tnxb/Vegfa/Lama1/Anxa1/Clic3/Fcna/Adamtsl2/Fbln7/Matn4/Col20a1/Frem2/Bcan/Hapln2/S100a13/S100a6/Lingo4/Adamtsl4/Col24a1/Svep1/Tnc/Angptl3/Col8a2/Tinagl1/Hspg2/Alpl/Mmp23/Fgl2/Emilin1/Spon2/Sod3/Igfbp7/Dmp1/Col26a1/Gpc2/Tril/Fbln2/Wnt7a/Mfap5/Vwf/Tspan9/Apoe/Hapln3/Tsku/Lrrc32/Fgfr2/Muc6/Igf2/Crispld2/Cspg4/Loxl1/Adam10/Impg1/Trf/Col6a4/Col6a5/Lamb2/Ndp/Timp1/Gpc4/Col4a6/Egfl6/Epyc/Col22a1/Lox/Hpse2/Prg2/Postn/Pf4/Col5a3/Tecta/Adamts7",104,"negative vs positive","negative","positive","External Encapsulating Structure","External
Encapsulating
Structure"
"233","CC","GO:0030658","transport vesicle membrane","18/423","235/15718",0.0765957446808511,2.84617473970122,4.74197705565036,6.93723222872654e-05,0.00131204174760698,0.00110805219580117,"Oprk1/Pam/Slc35d3/Atp2b1/Dtnbp1/Slc18a3/Mal2/Slc5a7/Slc18a2/Dbh/Slc9b2/Rab3b/Slc10a4/Grin2b/Syt5/Slc17a6/Slc6a2/Slc35g2",18,"positive vs negative","positive","negative","Transport Vesicle Membrane","Transport
Vesicle
Membrane"
"234","CC","GO:0030672","synaptic vesicle membrane","15/423","164/15718",0.0914634146341463,3.39863345441965,5.13505421237446,3.74292240870173e-05,0.000740077839902388,0.000625014316094212,"Oprk1/Slc35d3/Atp2b1/Dtnbp1/Slc18a3/Mal2/Slc5a7/Slc18a2/Slc9b2/Rab3b/Slc10a4/Syt5/Slc17a6/Slc6a2/Slc35g2",15,"positive vs negative","positive","negative","Synaptic Vesicle Membrane","Synaptic
Vesicle
Membrane"
"235","CC","GO:0031012","extracellular matrix","104/2363","423/15718",0.245862884160756,1.63540956971594,5.57242119695821,1.27071663160548e-07,2.14905835577441e-05,1.9855533429001e-05,"Col9a1/Col3a1/Col5a2/Wnt6/Fmod/Angptl1/Myoc/Adamts4/Lamb3/Col13a1/Mmp11/Lum/Emid1/Sparc/Mfap4/Phospho1/Itgb4/Ltbp2/Nid1/F13a1/Ecm2/Aspn/Cd180/Lgals3/Ang/Mmp14/Scara3/Loxl2/Bmp1/Plxnb2/Adamts1/Runx1/Adamts10/Tnxb/Vegfa/Lama1/Anxa1/Clic3/Fcna/Adamtsl2/Fbln7/Matn4/Col20a1/Frem2/Bcan/Hapln2/S100a13/S100a6/Lingo4/Adamtsl4/Col24a1/Svep1/Tnc/Angptl3/Col8a2/Tinagl1/Hspg2/Alpl/Mmp23/Fgl2/Emilin1/Spon2/Sod3/Igfbp7/Dmp1/Col26a1/Gpc2/Tril/Fbln2/Wnt7a/Mfap5/Vwf/Tspan9/Apoe/Hapln3/Tsku/Lrrc32/Fgfr2/Muc6/Igf2/Crispld2/Cspg4/Loxl1/Adam10/Impg1/Trf/Col6a4/Col6a5/Lamb2/Ndp/Timp1/Gpc4/Col4a6/Egfl6/Epyc/Col22a1/Lox/Hpse2/Prg2/Postn/Pf4/Col5a3/Tecta/Adamts7",104,"negative vs positive","negative","positive","Extracellular Matrix","Extracellular
Matrix"
"236","CC","GO:0031045","dense core granule","12/423","55/15718",0.218181818181818,8.10728562217924,8.78067512971704,1.9021589330974e-08,4.13719567948685e-06,3.49396561921575e-06,"Scg2/Crhbp/Sst/Adcyap1/Syt4/Slc18a2/Bdnf/Crh/Penk/Cacna2d1/Syt5/Calca",12,"positive vs negative","positive","negative","Dense Core Granule","Dense Core
Granule"
"237","CC","GO:0031258","lamellipodium membrane","11/2363","22/15718",0.5,3.32585696148963,4.59192291627757,0.000122045691277743,0.00560471366867789,0.00517829491737144,"Syne2/Dock8/Dpp4/Itgav/Epha2/Pdpn/Plxnd1/Vasp/Piezo1/Cspg4/Plek2",11,"negative vs positive","negative","positive","Lamellipodium Membrane","Lamellipodium
Membrane"
"238","CC","GO:0031983","vesicle lumen","6/423","15/15718",0.4,14.8633569739953,8.93311633975751,1.49356335608808e-06,8.12125074872893e-05,6.85860014835184e-05,"Pcsk1/Adcyap1/Dbh/Crh/Serpini1/Penk",6,"positive vs negative","positive","negative","Vesicle Lumen","Vesicle
Lumen"
"239","CC","GO:0034702","monoatomic ion channel complex","21/423","284/15718",0.073943661971831,2.74762760962941,4.94252743760416,2.9647892872636e-05,0.000678780705241929,0.000573247346955676,"Sumo1/Dpp10/Cacna1b/Lrrc8a/Kcnh7/Scn3a/Scn9a/Kcna4/Grin3a/Cacna2d1/Grin2b/Slc17a6/Gabra5/Cnga4/Cacng3/Chrnb3/Olfm2/Scn3b/Gabrq/Gabra3/Glra2",21,"positive vs negative","positive","negative","Monoatomic Ion Channel Complex","Monoatomic
Ion
Channel
Complex"
"240","CC","GO:0034774","secretory granule lumen","6/423","13/15718",0.461538461538462,17.1500272776869,9.68737776410765,5.36115247284106e-07,4.66420265137173e-05,3.93903623794007e-05,"Pcsk1/Adcyap1/Dbh/Crh/Serpini1/Penk",6,"positive vs negative","positive","negative","Secretory Granule Lumen","Secretory
Granule
Lumen"
"241","CC","GO:0042734","presynaptic membrane","18/423","259/15718",0.0694980694980695,2.58243653988335,4.27037246029988,0.000236094484118909,0.00366789644970448,0.00309763063749997,"Oprk1/Atp2b1/Grip1/Canx/Htr2a/Pcdh17/Slc5a7/Kcna4/Cacna2d1/Grm8/Chrm2/Grin2b/Ap2s1/Gabra5/Nrg1/Slc6a2/Cntn5/Gabra3",18,"positive vs negative","positive","negative","Presynaptic Membrane","Presynaptic
Membrane"
"242","CC","GO:0043195","terminal bouton","10/423","85/15718",0.117647058823529,4.37157558058685,5.18324178717166,9.25636303408967e-05,0.00167771579992875,0.00141687311355144,"Grip1/Slc18a3/Adcyap1/Slc18a2/Dbh/Bdnf/Grin2b/Calca/Hspa8/Prph",10,"positive vs negative","positive","negative","Terminal Bouton","Terminal
Bouton"
"243","CC","GO:0043198","dendritic shaft","9/423","71/15718",0.126760563380282,4.7102187593647,5.21066820212234,0.000115629580453747,0.00201195469989519,0.00169914625593084,"Grip1/Htr2a/Abi3bp/Cacna1b/Hspa5/Zfp804a/Kcna4/Lzts1/Hspa8",9,"positive vs negative","positive","negative","Dendritic Shaft","Dendritic
Shaft"
"244","CC","GO:0043204","perikaryon","19/423","206/15718",0.0922330097087379,3.42723037021736,5.83164366681772,3.12167857978127e-06,0.000135793018220485,0.000114680613088807,"Oprk1/Resp18/Pam/Grip1/Pcsk1/Crhbp/Slc5a7/Adcyap1/Pde11a/Bdnf/Crh/Serpini1/Penk/Elavl4/Asl/Cnga4/Nucb2/Hspa8/Prph",19,"positive vs negative","positive","negative","Perikaryon","Perikaryon"
"245","CC","GO:0043235","receptor complex","88/2363","356/15718",0.247191011235955,1.64424389107353,5.17185295888417,9.15240000986719e-07,9.10663800981785e-05,8.41378527222878e-05,"Gpbar1/Traf5/Itgb2/Erbb3/Itga7/Egfr/Gabra6/Flt4/Trpv3/Cd79b/Gprc5c/Grin2c/Itgb4/Syk/Ror2/Fgfr4/Ntrk2/Chrna2/Ptk2b/Kctd12/Osmr/Csf2rb/Shisa8/Plxnb2/Acvrl1/Acvr1b/Gpr84/Itgb5/Csf1r/Lrp5/Pkd2l1/Apbb1ip/Traf2/Eng/Traf1/Pla2r1/Itgav/Calcrl/P2rx3/Mertk/Gpr160/Tlr2/Il6ra/Notch2/Gpr63/Gabrr2/Cntfr/Gabbr2/Musk/Tlr4/Tek/Epha2/Emilin1/Fgfr3/Tlr1/Tlr6/Pdgfra/Tril/Plxnd1/Ptpn6/Tnfrsf1a/Cd79a/Ceacam2/Chrna7/Gprc5b/Itgam/Fgfr2/Tspan32/Crlf1/Il12rb1/Gria4/Smad3/Htr1b/Trf/Plxnb1/Itga9/Porcn/Plxnb3/Plp1/Il13ra2/Kctd12b/Tlr7/Il31ra/Itgb6/Tie1/Itgal/Cd3g/Itga11",88,"negative vs positive","negative","positive","Receptor Complex","Receptor
Complex"
"246","CC","GO:0043679","axon terminus","19/423","191/15718",0.0994764397905759,3.69638458777369,6.23497925492531,1.00238094473435e-06,6.22908158513491e-05,5.26061578514721e-05,"Oprk1/Nts/Grip1/Pcsk1/Crhbp/Slc18a3/Sncg/Adcyap1/Slc18a2/Cacna1b/Dbh/Scn9a/Bdnf/Penk/Chrm2/Grin2b/Calca/Hspa8/Prph",19,"positive vs negative","positive","negative","Axon Terminus","Axon
Terminus"
"247","CC","GO:0044306","neuron projection terminus","21/423","212/15718",0.0990566037735849,3.680784156296,6.53521919082387,2.89906708785329e-07,3.32081869880465e-05,2.80451476317682e-05,"Oprk1/Nts/Grip1/Pcsk1/Crhbp/Slc18a3/Sncg/Adcyap1/Syt4/Slc18a2/Cacna1b/Dbh/Scn9a/Bdnf/Penk/Uchl1/Chrm2/Grin2b/Calca/Hspa8/Prph",21,"positive vs negative","positive","negative","Neuron Projection Terminus","Neuron
Projection
Terminus"
"248","CC","GO:0044391","ribosomal subunit","15/423","186/15718",0.0806451612903226,2.99664455120872,4.55537158106457,0.000156658263600647,0.00252393869134376,0.00213152959051173,"Rpl31/Rps12/Rpl36al/Mrpl32/Rpl3/Rpl17/Rpl35/Rpl13-ps6/Rpl11/Mrps18c/Rpl6/Rps19/Mrps12/Rps11/Mcts1",15,"positive vs negative","positive","negative","Ribosomal Subunit","Ribosomal
Subunit"
